34.50891583723996,32.39563150962804,26.334948450733968,26.674943275884033,22.085228901413373,19.762394131132908,26.720997671116894
212.3463453635008,165.06553530918666,107.98973221280511,107.93338395531694,103.74001266348452,100.46859981685681,109.6463890637371
158.28764377876269,115.25887991507716,64.71221383147713,69.30507439513772,64.25103758415595,71.2895990609599,68.84887366813206
249.4629999952996,215.40091776829226,127.04831741991015,139.3508314771792,117.90909941365334,122.79280642210298,131.4741427712584
192.54211127771802,170.22903952484663,117.33848694451137,113.33077610203362,101.39924552623484,98.5630063453849,142.25135041973078
114.60520726978967,87.87153552197843,51.48346336904856,54.07762449151883,51.294083580285054,56.01239330880508,53.48596028268611
228.86807989646178,173.31452953588638,124.45004014659786,130.83486868531523,116.61058249013756,117.71637339822473,138.25591174455585
120.9705679764727,136.57897773314642,74.40677213887906,76.0515656020414,59.363997189213514,64.05016193645952,104.2284169428264
242.6093792439312,187.28237093530208,114.21143655948997,117.47219904686465,108.5309150661431,111.60169309940024,116.2387716252015
206.42545940779928,144.75663663554184,72.48431828646692,75.67793460423246,69.38614043128325,83.239813141499,78.716088963808
163.18825525654702,133.40975512751535,73.85325991757459,75.50425114763908,73.85325991757459,80.0165574538795,74.95763455295796
179.0362591754744,132.82534950770975,72.0155899403034,73.54832606721797,70.55034287559272,79.9320058142356,73.76263151854796
182.6949546057646,170.47930955974405,118.61194724530556,127.67534692638293,118.3409068046473,98.45582927519577,184.78054446988716
209.3852758972945,151.84737833395812,77.66026020094111,82.26720512441959,78.99795930916349,86.80680222151797,81.46788527837107
272.67837371478333,204.3196063390694,125.2682925581309,128.5159765068349,120.481154897189,119.84184834678251,158.92413915094522
217.31371762929146,167.5157975655122,112.7108734737622,113.37288887191099,106.88625437442622,97.05955684003592,114.28991384919759
197.48029772320695,153.1531539740957,69.11853348837339,74.58207012582359,70.13738035680633,87.52710996804508,73.07289937795139
291.3841985998733,218.7430621951056,117.69279981780872,118.9144903975921,117.69279981780872,121.49962856041003,119.46439806445109
292.40591133662474,246.94139587559027,137.5742371519807,143.59034766555004,119.5992962261476,132.640928592941,138.63205405955173
206.9358903129082,156.68252040166675,86.76700954737625,94.07908200510141,81.90259359008486,92.05998555896525,92.58086728938362
163.9423035289452,141.4733900933725,75.08752427551516,75.15830664026059,70.83780472619456,70.91454868035247,76.19419716546614
246.51903685500062,173.07918375558947,87.53933042467374,92.50636533206078,86.44203230370863,101.02232308954466,90.59246670357409
127.86931882877687,113.3829076562741,53.82783996810985,55.44667996184489,48.27412793163766,54.08015166618483,55.79901341190019
114.25285617905166,90.03018609501319,47.699084993561975,48.52903851901338,47.699084993561975,48.116572365716586,48.3628516428468
282.11949732172513,216.9849719739619,116.7575034667623,120.66169296110054,108.06257475505697,120.40244072263576,123.91180700524684
114.44279107858355,113.45725173340821,48.68439699202037,49.43189092179823,51.595767301031614,56.936428812616256,66.55267850898453
90.84928536253962,66.18119175373826,34.93683503091539,36.79612506923065,35.72615733825279,40.174019309517014,36.384960464168024
340.16645475517277,251.52495220227982,169.41154019532456,171.0474866482396,162.54929533858078,159.2960430270572,178.79009491828643
391.29862428253773,311.6906491152661,147.12065252471027,152.0852399487972,144.6714840780062,163.70529246220008,152.45988911442691
177.924466003834,175.947606145823,98.67224396204996,109.40323735879691,99.47207038234515,98.4587686444579,129.68851036783573
130.55678886882123,93.83256069500737,58.90053517806995,62.33338508257533,59.52611401728824,60.5302221265049,62.19968663173043
